id,text,label
553587662658207745,@ czechtv “ @ france24en breaking both charlie hebdo suspect killed police storm building police source http,support
553591055783051264,@ france24en @ julianemeyerk bad they captured alive proper trial,support
553589974369845248,@ france24en @ skidwillie great news take prisoner these bastard need exterminated sight,comment
553594257593106432,@ france24en,comment
553590837666656257,@ france24en @ lsferguson sweet finally allah,comment
553589683402579968,@ france24en both charlie hebdo suspect killed police storm building police source fb,support
553587367983194113,@ france24en @ slone great job,support
553586897168392192,breaking both charlie hebdo suspect killed police storm building police source,support
553536361786277888,“ @ france24 breaking at least five hostage paris kosher supermarket afp vincennes,comment
553541692243316737,@ france24 @ harrietbaldwin its time 4 west 2 make formal declaration war v islamic terrorists country courage 2,comment
553536495433580545,rt @ france24 breaking at least five hostage paris kosher supermarket afp vincennes,support
553551642369753088,@ france24 part plan spread attack different associate cause maximum confusion playing hostage max pr,comment
553535829017370625,breaking at least five hostage paris kosher supermarket afp vincennes,support
553514819085946881,@ skynewsbreak id rather wait official confirmation scaremongering speculative social medium sourcing news givefacts unnamed,deny
553516393791238145,@ skynewsbreak least hasnt forgotten there little coverage mention finding shooter escaped,comment
553820631087988736,@ skynewsbreak shit jesuischarlie,comment
553513916572381185,@ skynewsbreak course going linked something need done take world,comment
553513642478813184,@ skynewsbreak wow sure connection despite info tell u news view news numpties,deny
553512735192141826,update afp unnamed police source say killing policewoman paris thursday linked charliehebdo attack,support
555631356286234624,@ rtcom found similar @ hempembassy entitled police raid cannabis crop,deny
553476880339599360,developing police pursuing charliehebdo shooting suspect helicopter deployed live feed,support
553545342055354368,mt @ julienpain french police publish photo suspect montrouge shooting maybe people kosher market,support
553547771127812096,alqaedayemen charliehebdo connexion policewoman market @ julienpain police suspects thurs montrouge shooting,support
553546903842222080,@ julienpain @ france24 face evil,comment
553544694765215745,french police publishes photo suspect yesterday montrouge shooting maybe person kosher market,support
552983715224113152,“ @ melanietait banksy say jesuischarlie beautiful way vi @ lukeeve true sad,comment
552992417969082369,rt @ melanietait banksy say jesuischarlie beautiful way vi @ lukeeve,support
552990796702814208,“ @ melanietait banksy say jesuischarlie beautiful way vi @ lukeeve,comment
552997008483811328,“ @ melanietait banksy say jesuischarlie beautiful way vi @ lukeeve,comment
552982613288157184,banksy say jesuischarlie beautiful way vi @ lukeeve,support
553262052899164161,@ armedresearch @ mattdpearce rip clarissa,comment
553228413922967552,@ armedresearch @ batou rip,comment
553221600955621376,clarissa 27 year old police trainee montrouge police france victim morning attack via @ batou,support
553526618720075776,@ nickk60 @ bbcbreaking well said,support
553508636505673729,@ bbcbreaking prepared die martyr wat joke they murdering heathen they financial jihadist support either odd,comment
553507679621378049,@ bbcbreaking @ aldicustcare youre news bro,comment
553507613900820481,@ bbcbreaking there aldi fucking everywhere day,comment
553508114436476929,@ mrbillywhite @ bbcbreaking better tescos though,comment
553507495604678658,@ bbcbreaking you telling 40km motorway car chase involving peugeot 206 couldnt taken pathetic,comment
553507208382930944,@ bbcbreaking bet aldinobody resist bargain @ aldicustcare,comment
553509397063041024,@ bbcbreaking,support
553508241981046784,@ bbcbreaking suggest change martyr kill tv news text dont dignify,comment
553507283108655104,@ bbcbreaking put live tv news,comment
553522189337890816,@ ferraricharlie @ bbcbreaking copper dont want kill,comment
553507222324801536,@ bbcbreaking aint reporyers walking accross grass get closer instead od tryna get past police,query
553507344932294657,@ bbcbreaking,comment
553507133464248320,@ bbcbreaking yes,support
553507538860126211,@ bbcbreaking chance printing business actually print charlie hebdo newspaper,query
553507937121878016,@ bbcbreaking catch i clean name jesus,comment
553507375211364352,@ bbcbreaking least theyre near aldi,comment
553508576422285312,@ bbcbreaking dont deny reward expadite dispatch there small hitch though,comment
553512763906334722,@ nickk60 @ bbcbreaking well said the medium help,support
553508438224142336,@ bbcbreaking stick scaffolding pole arses set ground camera face livestream slowly dying,comment
553507700546367488,@ bbcbreaking @ aqayehich follow,comment
553508411178885121,@ bbcbreaking here called secular indian parliamentarians thoughtthis party ruled u 60 year,comment
553506608203169792,map show industrial estate 2 charliehebdo suspect holed surrounded police,support
553170581282377729,or rt @ bbctrending widely shared cartoon charliehebdo attack actually @ lucilleclerc banksy,comment
553220108219609088,mt @ bbctrending widely shared cartoon charliehebdo attack @ lucilleclerc,support
553195530273456128,@ bbctrending @ petersagal @ lucilleclerc pm grateful tweet,comment
553170977061081088,@ bbctrending @ brookingsfp @ lucilleclerc @ afraid,comment
553226339743186944,@ bbctrending @ morningedition @ lucilleclerc brilliant,comment
553196346375954433,does cartoon mean hatred cartoon holy value continue @ bbctrending @ cananayasa @ lucilleclerc,query
553178733059002368,@ bbctrending @ rosiebarton @ lucilleclerc bullets never stop pen,comment
553174304016584704,by @ lucilleclerc via @ bbctrending by @ independent via @ amolrajan jesuischarlie charliehebdo,support
553179390176419842,perhaps @ bbctrending @ lucilleclerc,comment
553161717803671552,@ bbctrending @ lucilleclerc,comment
553171130757173249,“ @ bbctrendingthis widely shared cartoon charliehebdo attack actually @ lucilleclerc banksy,comment
553171643091398656,@ bbctrending @ eelcobvr @ lucilleclerc must go,comment
553255878628237313,@ bbctrending @ sven10hove @ lucilleclerc,comment
553153997226663936,@ bbctrending @ lucilleclerc love,comment
553211957302816768,@ bbctrending @ lucilleclerc 90,comment
553154805905235968,@ bbctrending @ lucilleclerc the penpencil truly mightier sword,comment
553171006244663297,@ bbctrending how know i thought graffiti artist supposed anonymous @ brianstelter @ lucilleclerc,query
553171137782620160,“ @ bbctrending cartoon abt charliehebdo @ lucilleclerc banksy lazy medium often fooled parody account,comment
553152395371630592,this widely shared cartoon charliehebdo attack actually @ lucilleclerc banksy,support
553166958397771776,@ skynews find torture fuck leave open tied public finish,comment
553167053742694400,@ skynews little shit using religion go around murdering innocent people uneducated nogood thug scumbags,comment
553188299758911488,@ skynews why term racism used muslim try justify act terrorism islam religion race,comment
553189559149035520,@ skynews best shot kill muslim shit,comment
553188194339258368,@ skynews deluded thieving extremist folk need read right book stay drug charleshebdo,comment
553166961514127360,@ skynews freedom speech,comment
553301531340972032,@ skynews i hope catch coward alive face justice,comment
553187846035873793,@ skynews the charliehebdo attack suspect reportedly fired shot robbing petrol station thieves,support
553165585115516928,@ skynews it appears thelma amp louise rocket launcher numpties jesuischarlie,comment
553165237680353280,@ skynews scumy criminal,comment
553170739592179713,@ skynews worthless prick taken yet,query
553165727231139840,@ skynews find catch hang publicly send message zero tolerance shown dont deserve humanity,comment
553165669043548160,@ skynews dont think trying change worldrevenge motive,comment
553164985460068352,the charliehebdo attack suspect reportedly fired shot robbing petrol station,support
553506283958333440,@ rtcom dont kill if get killed wana see face dont want another bin laden incident,comment
553504209635536896,via @ rtcom @ reneenal,comment
553503409807327232,as dog @ rtcom,comment
553507708574244864,erte @ rtcom charliehebdo shooting suspect tell police prepared die martyr,support
553504861321703424,@ rtcom @ firetrench try arrest first put jail rot a much better end theyll end homosexual,comment
553503820425093120,@ rtcom die like coward scum,comment
553507716329529344,@ rtcom may god grant wish hopefully slowly painfully,comment
553504306998300672,@ rtcom kill bastard,comment
553503810073952257,@ rtcom why running coward,comment
553506057432342528,@ rtcom make,comment
553505863827079168,@ rtcom gave thinking martyr those continually hurting muslims irrespective behavior messenger god,comment
553504624830066688,@ ecmagenda @ rtcom dogs waaaaay better bastard,comment
553504854794969088,@ rtcom charliehebdo attack suspect tell policeprepared die martyrs—french medium,support
553505371260588032,@ rtcom dying business killing people basis martydom charliehebdo,comment
553503712157904898,@ rtcom die martys die dog only hellfire await,deny
553503184174710784,charliehebdo shooting suspect tell police prepared die martyr french medium,support
553615750175686656,@ tomfranks9 @ skynews all name religion so fucking pointless,comment
553591259009658881,@ skynews hope died agony,comment
553592233354870785,@ skynews i thought two hostage taker,query
553615282435289088,@ dano1980mufc @ skynews cheer mental mental,comment
553593201756762113,parisattacks @ skynews hostagetaker supermarket siege killed report say,comment
553615536354246656,@ dano1980mufc @ skynews fucking hell thats awful,deny
553590931866521602,“ @ skynews hostagetaker supermarket siege killed report say parisattacks,comment
553591773537513473,@ skynews good work ,comment
553603571200311296,yes  rt “ @ skynews hostagetaker supermarket siege killed report say parisattacks,comment
553591850532347906,@ skynews what girlfriend wanted police,query
553591307206422528,@ skynews look like 6 civilian latest photo,comment
553591266316152832,“ @ skynews hostagetaker supermarket siege killed report say parisattacks bluehand,support
553591583623245824,wake world terrorist @ skynews hostagetaker supermarket siege killed,comment
553594057034051584,@ skynews ,comment
553591230006067200,@ skynews @ cosmo13,comment
553591557325336576,@ skynews ,query
553615178492043264,@ skynews @ tomfranks9,comment
553596117909512192,“ @ skynews hostagetaker supermarket siege killed report say parisattacks jesuisjuif,comment
553590917773656065,@ skynews good,comment
553615451549605888,@ tomfranks9 @ skynews yeah terrible sounds like 4 hostage died supermarket,comment
553590835850514433,hostagetaker supermarket siege killed report say parisattacks,support
553541618993618945,of course jews get dragged “ @ ap more france shooting hostagetaking kosher market paris,comment
553539889237884928,@ daroff @ ap israel need send 2000 plane start taking jews france,comment
553539728067551232,rt @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553541672471396352,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded make sick,comment
553540050676219904,@ ap gt kinda endless rampage n killing spree occured front nose naif government the damage hv done,comment
553538295855349761,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553538987554385920,good morning everyone “ @ ap shooting hostagetaking kosher market paris several reported wounded,comment
553538823989493760,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553539507786903552,breaking news shooting hostagetaking kosher market paris several reported wounded @ ap,support
553538493738405888,@ ap locate photo,comment
553539141443788800,@ ap for fuck sake get act together paris what guy,comment
553541495588802560,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553539293076279296,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553538279073935360,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded oh,comment
553539730449924096,pray hostage rt @ ap shooting hostagetaking kosher market paris several reported wounded,comment
553540999465926657,rt “ @ daroff pray hostage rt @ ap shooting hostagetaking kosher market paris several reported wounded,comment
553539762624012288,“ @ ap more france shooting hostagetaking kosher market paris several reported wounded,comment
553538912065712129,@ ap @ yahoonews theyre really hungry,comment
553538596938846208,get your fucking shit together france @ ap,comment
553538058440941568,more france shooting hostagetaking kosher market paris several reported wounded,support
552840094156349440,@ huffpostuk a surgical incision,comment
552827902065385476,@ huffpostuk sad freedom defender killed weak men unable fight idea idea dont value life,comment
552822679712313344,gerçeki̇slambudur “ @ huffpostuk 4 charliehebdo cartoonist killed charb cabu tignous georges wolinski,comment
552824008379736064,@ huffpostuk @ cembforum not killed murdered coldblood,comment
552840282094727168,@ kellerlind @ huffpostuk @ cembforum assassinated as original muslim assassin hashishim,comment
552834187426689024,@ patxihastoy @ huffpostuk world get killed idea i wish rest peace ,comment
552827345435103234,and 8 anonymous rt @ huffpostuk4 charliehebdo cartoonist killed charb cabu tignous wolinski jesuischarlie,support
552829975800578048,“ @ huffpostuk 4 charliehebdo cartoonist killed charb cabu tignous georges wolinski jesuischarlie ,comment
552822567057510400,@ huffpostuk incredibly saddened,comment
552839935280300032,@ lovesymbol23 @ huffpostuk terrible prayer paris victim,comment
552836806065262594,@ huffpostuk @ ladyastor,comment
552840084962443264,@ huffpostuk @ mikkiconnors we never forget,comment
552824073244246016,@ huffpostuk cabu cartoonist generation tv child showits going impact much nohate please nohate,comment
552823713876303872,@ huffpostuk sad sad,comment
552857373015289858,@ crimsonhotmess @ huffpostuk please rt download hilarious free koran parody infidel age,comment
552821069036670976,4 charliehebdo cartoonist killed charb cabu tignous georges wolinski jesuischarlie,support
553116396469510144,@ nbcnews theres also explosion restaurant,comment
553132986087268352,@ nbcnews @ todayshow pencils 911 all cartoon response cartoonist victim wheres defiance,deny
553111518230106112,@ nbcnews it happen 1 hour ago reactive big issue data evaluation sourcechecking seriousinvestifation,comment
553115272031113216,@ nbcnews,comment
553109367042887680,@ nbcnews @ mikerodnews,support
553107921081749504,two shot paris including traffic cop manhunt continues charliehebdo suspect,support
553576829345628160,“ @ wsj breaking gunman paris store threatens kill hostage charliehebdo suspect harmed,support
553577135777255424,@ wsj before attack french began ceding control neighborhood islamists,comment
553577990060539904,@ duesouth22 terrorist meeting président sarkozy 2009 @ wsj,comment
553577813056716800,“ @ wsj breaking gunman paris store threatens kill hostage charliehebdo suspect harmed smh,deny
553577850461519872,“ @ wsj breaking gunman paris store threatens kill hostage charliehebdo suspect harmed what mess,comment
553579107620237312,“ @ wsj breaking gunman paris store threatens kill hostage charliehebdo suspect harmed smfh,support
553578217387614208,omg “ @ wsj breaking gunman paris store threatens kill hostage charliehebdo suspect harmed,comment
553577189837258752,@ wsj seems would behoove police kill particular gunman first,comment
553577721939251201,@ wsj would know harmed is kind communication suspect,deny
553576199268876288,@ wsj well guy nut,comment
553576559085240320,@ wsj stopkillinginnocentpeople freepalestine freeburma freesyria freekashmir,support
553577770983645186,@ wsj @ slone gunman meeting former president sarkozy 2009,support
553576010898497536,breaking gunman paris store threatens kill hostage charliehebdo suspect harmed,support
552836259283218434,@ rtcom all name oil,comment
552834026948415488,@ rtcom men human zealots beast mosses used murder 3 score ten back mountain,comment
552842163160367104,@ rtcom 2 cent urgent really best translation срочно write “ breaking ” ’ better,comment
552833762174992384,@ rtcom maybe stop funding terrorist syria lybia etc blow back time remember afghanistan 80,comment
552877204304977921,@ rtcom 12 french death even worth discussing spoken compared 100 killed usa amp nato bombing daily basis,comment
552851863671169024,@ rtcom bastard,comment
552833319747194882,@ rtcom sendthemhome,comment
552836882770690049,@ rtcom just kill,comment
552833464933052416,@ rtcom right one inside car,comment
552876728326971393,@ rtcom 1000 muslim russian ukranian amp african die day european dont care world concerned 12 french death,comment
552840222636265472,@ rtcom one drop shoe surely catch cunt,comment
552835278625177600,@ thepeoplerise @ rtcom islam condone swine behavior violence anyway shape form its psychiatric problem,comment
552838040503472128,@ rtcom mossad,comment
552833887261691905,@ rtcom ok 63 drills since 93 where drill actual terrorist attack waco explosion,comment
552833272724852736,@ rtcom sickening frenchmen must demand election voted fn get swine country this muslim problem,comment
552842861209993217,@ rtcom great travel post why not post proximity based travel network,comment
552833028201144320,urgent 3 gunman involved deadly attack charliehebdo french interior minister paris,support
552793142693744640,“ @ afpphoto charliehebdo 11 dead including 2 police paris shooting photo @ martinbureau1 afp,support
552834504520630274,@ babsmediabrissy @ lifegallery spotted photo,comment
552793785747660801,et merde “ @ afpphoto charliehebdo 11 dead including 2 police paris shooting photo @ martinbureau1 afp,support
552793899522355200,@ afpphoto i strongly condemn terrorist attack turkish muslimi love prophetbut prophet reject terrorism,comment
552793901866971136,oh god rt @ afpphoto charliehebdo 11 dead including 2 police paris shooting,comment
552808923707617282,“ @ afpphoto charliehebdo 11 dead including 2 police paris shooting photo @ martinbureau1 afp tragedy,support
552795124288073729,@ galaturco @ afpphoto know attacker muslim,query
552792802309181440,charliehebdo 11 dead including 2 police paris shooting photo @ martinbureau1 afp,support
553481000379248640,@ bbcchrismorris take alive suffer,comment
553468547184467969,@ bbcchrismorris sounds like multiple terrorist acting two hebdo attacker manage stay step ahead 80000 cop one two,comment
553467311261503488,reports shooting dammartin en goele route n2 north east paris french medium say car chase way,support
553593746865258497,@ jaseblazefan @ skynewsbreak send country supported sign we backing,comment
553593105233248257,@ gazsc @ skynewsbreak shove copy charliehebdo as,comment
553588141576454144,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” hoping end,comment
553589201347035136,@ skynewsbreak @ dloesch like bogo done,comment
553589804492148736,@ skynewsbreak good,comment
553596969978179584,@ andreaavena never end,comment
553588198577025026,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” ltltltwas inevitable,comment
553588238867517441,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” vive la france,comment
553597910504714240,@ jaseblazefan @ skynewsbreak true perhaps grow nohope,comment
553590107807428608,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” yayyyboom,support
553589615379374080,@ skynewsbreak great outcome all murderer dead all hostage freed great job french police,comment
553588033313046528,got bastard @ skynewsbreak afp suspected charliehebdo gunman killed ”,comment
553587884263874561,@ skynewsbreak hallelujah enjoy 40 virgin,comment
553595330009518080,@ jaseblazefan wonder @ skynewsbreak get impression sick extremist government let,comment
553587974680875008,@ skynewsbreak @ uklpvoter good thats start,query
553595514739253248,@ jaseblazefan @ skynewsbreak sod watching escaping watched if support terrorism send country,comment
553592819622092800,@ jaseblazefan @ skynewsbreak stick em full pencil,comment
553592680866152449,@ skynewsbreak @ gazsc go shoot em make sure,comment
553594432743018496,@ gazsc @ skynewsbreak thats good idea attach note saying i think shit back,comment
553589786775412737,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” @ nevsinmengu,comment
553596198956056576,@ gazsc @ skynewsbreak could never happen dont paper enough ball publish anything offends muslims notpc,comment
553588931707822080,“ @ skynewsbreak afp suspected charliehebdo gunman killed ” bang bang nigga,comment
553587672137334785,afp suspected charliehebdo gunman killed,support
552839062483369984,that poor man pictured police officer @ mashablenews,comment
552838782710321152,@ mashablenews @ mashable man might wounded police officer per tv news coverage,comment
552839226317094912,police officer picture killed armed terrorist shouted prophet avenged slaughtering @ mashablenews,comment
552839829726060544,inexpicable evil “ @ mashablenews 2 men wearing hood amp black clothing shoot wounded man charliehebdo parisattack,comment
552840158329200640,@ mashablenews @ mashable i hope they taken alive,comment
552837806574170113,@ raquel75 @ mashablenews terrible,comment
552842578539073537,@ awakedeborah @ mashablenews sad,comment
552852233901965313,@ mashablenews brain washed fanatic the amount fervor needed commit horrific act unimaginable,comment
552837389870448640,terribile “ @ mashablenews video show two charliehebdo attacker wearing hood amp black clothing shoot wounded man,support
552832817089236992,stills eyewitness video show two charliehebdo attacker wearing hood amp black clothing shoot wounded man,support
553504117230800896,@ bloggi @ bbcwhat fuck head u,deny
553467937575952384,@ bbcworld jesuischarlie no we witness world let terrorist walk street why jail the media,query
553463231386497024,@ bbcworld shooting happen paris,query
553462961365581824,@ bbcworld superb raping unsuspecting child message cant make choice always superb photo op thanks bbc,comment
553463489209978880,@ bbcworld stopkillinginnocentpeople freepalestine freeburma freesyria,support
553464272043638785,@ bbcworld ,comment
553514398871216128,@ papyzapy @ bbcwhat well meaning clueless people like imagery target,comment
553496340580556800,@ bbcworld,comment
553462405800288256,@ bbcworld fuck off dont spread this ill person as a hero,comment
553503688946225152,@ bbcworld jesuisahmed muslim policeman died protecting charlie ridiculed faith,comment
554412391279374336,@ bbcworld,comment
553535342049902592,@ bbcworld,comment
554282491549196289,@ bbcworld,comment
553469592488931328,@ bbcworld my support jesuischarlie,support
553471188530249730,@ bbcworld jesuisahmed jenesuispascharlie,comment
553461741917863936,rural region northern france searched hunt charliehebdo gunman latest update,comment
552831971370344449,@ mjrharris terror has religion if terrorists seek inspiration amp religious leader provide moral justification act,comment
552817849845436416,background see french deep state @ mjrharris,deny
552817939196678144,@ mjrharris @ cembforum then must recruit cartoonist continue publishing cartoon,comment
552830099046035456,@ mjrharris @ chriscaple despicable cowardice sickening,comment
552816020403269632,looks like every charlie hebdo cartoonist killed 1 charb alqaedas hit list 2 cabu 3 wolinski 4 tignous,support
553535185695043584,@ skynewsbreak why would someone leave idcard thereafter allegedly seen gas station now hostage sit reports,query
553532010447527936,@ fernandocarnota @ longobardim @ nelsonalcastro @ skynewsbreak afp say gunman taken hostage kosher supermarket paris,comment
553542100143591426,@ skynewsbreak mean phsyco ruthless shoot attack best defence,comment
553532938508587008,@ skynewsbreak presume wanted jewish hostage so much martyrdom why kosher deli particularly,query
553531601838432257,@ skynewsbreak does script take away freedom,comment
553533391216582656,@ skynewsbreak @ darkmavis u havent sent queen bee burley france uif matter time be4 come classic,comment
554247300738854912,@ skynewsbreak really sad situation,support
553538891228385280,@ skynewsbreak hunted down excellent police work hope two follow soon,comment
553535680979427328,@ skynewsbreak why state kosher grocery you news agency say christian grocery would case,comment
553532431517876225,@ skynewsbreak look like deliberate attempt split french police action cause confusion,comment
553535295111847936,@ skynewsbreak 3rd shooting present divert operatons,query
553531861885259776,@ skynewsbreak doesnt sound like thought one,comment
553531413459660800,update afp say gunman taken hostage kosher supermarket paris believed suspect killing policewoman thursday,support
552812526434385921,@ wsj our prayer go good people france moment violence hatred amp injustice place world,comment
552818696864157697,@ wsj i condemn cowardly attack carried attacking hand broken asshole,support
552812548366798848,awful rt @ wsj at least 12 dead paris shooting charliehebdo,support
552813563283509248,@ wsj @ heytammybruce the liberal leftist feeling good deblasio today,deny
552811563917123584,@ wsj islam thats story background info need islam charliehebdo,support
552814818986844160,@ wsj @ mikerodnews,comment
552814805456027648,more madness tragic “ @ wsj at least 12 dead paris shooting charliehebdo,comment
552813020465074176,@ wsj @ heytammybruce elpresidente probably gonna recognize isis,comment
552822921698500608,@ wsj rip action beyond comprehension sadly dead likely nothing anger amp twisted mind gunman,comment
552812365692289025,@ wsj i think french knew gun use one there arm expertise par italiansexperts dropping,deny
552836538875531265,@ wsj omg,support
552812376375164928,i feel sick rt @ wsj at least 12 dead paris shooting updated story charliehebdo,comment
552813011338285056,“ @ wsj at least 12 dead paris shooting updated story background info charliehebdo,support
552813075133636608,@ wsj and @ cnbc suggests muslims unfairly picked upon bad economy eu liberal insanity @ worst,comment
552811649602961408,@ wsj that get profile pretend islam even remotely normal u plain stupid wake up,comment
552812482406780928,@ wsj history show disproportionate share major religion starting middle east that indicates people sense humorstay,comment
552812767132934144,@ wsj france know country easily accept moslem immigrant isis charliehebdo wakeupdumbass,comment
552811386259386370,at least 12 dead paris shooting updated story background info charliehebdo,support
552979530923925504,banksy get right “ @ juliamacfarlane banksys take charliehebdo jesuischarlie noussommescharlie,support
552979232515948546,@ juliamacfarlane,comment
552978184413921281,banksys take charliehebdo jesuischarlie noussommescharlie,support
553490069609136128,@ time nm sends electric wave girl threaten sends drug body clump chest though radioactivity,comment
553489471413714944,@ time in ukraine have given the nazi coup supported by nato and media communicationas see photo,comment
553503751609143296,“ @ time paris murder suspects cornered hostage criminal rescue hostage please,support
553491367159017472,@ time literallywhen terrorist attack going finish praying victim,comment
553490522523070464,@ time 1 hostage war zone dammartin,support
553489581035622401,@ time stopkillinginnocentpeople freepalestine freeburma freesyria,comment
553489533526765568,@ time,comment
553490860369653761,@ time nm sends electric wave girl threaten sends drug body clump chest though radioactivity,comment
553489393202499584,paris murder suspects cornered hostage,support
553580837477056514,“ @ ap official gunman holding least 5 hostage paris market threatened kill police approach,support
553583385005006850,@ ap je suis charles wonder limit right destruction death or blood man drink quench maldad,comment
553575800122118144,@ ap locate photograph,support
553578353349758976,@ ap chicken finally came home roost nato started afganistan,comment
553578126320861184,@ ap sorry people probably dead end day well killers,comment
553582539034464256,@ ap this unbelievable complete failure intelligence security agency did france become liberal terrorist,deny
553576578933075968,@ ap two wordspolitical correctness,comment
553579370468474880,@ ap nato financing terror india thru pakistan dose medicine,comment
553575232867672064,more official gunman holding least five hostage paris market threatened kill police approach,comment
552814927829016577,@ sputnikint   hican u like plz like picture  thanx,comment
552818286803443713,@ sputnikint @ ironwand rip french dhimmi govt everything protect muslim dont worry innocent follow brave man,comment
552821574298918913,@ sputnikint @ rosiebarton looks like rick mercer,deny
552824657028874241,@ sputnikint,comment
552817606194135041,@ sputnikint update charliehebdos editorinchief killed attack magazines lawyer,support
552815415949557760,@ sputnikint may rest peace,support
552814812363620352,“ @ sputnikint update charliehebdos editorinchief killed attack magazines lawyer,comment
552816420074291200,“ @ sputnikint urg charliehebdos editorinchief killed attackmagazines lawyer justifica esto nada,support
552816523593916416,@ sputnikint bigotry the dark danger,support
552821795628531715,“ @ sputnikint update charliehebdos editorinchief killed attack magazines lawyer well,comment
552814494381256704,update charliehebdos editorinchief killed attack magazines lawyer,support
553566995984437248,@ abc knew hour ago bbc news,comment
553568642965979136,@ abc @ denverchannel ok thats good 2 know,comment
553566385105027072,@ abc time arrest hostage taker relative,comment
553566368952377344,@ abc @ verasweeney can please identify long on 4p area how many hours on,query
553570156438638592,@ abc oh really maybe false flag,comment
553568091980824576,@ maryyasmine @ abc @ verasweeney thanks i think posing situation context help u better understand we far away peace paris,comment
553567740104286209,@ cultiv8hope @ abc @ verasweeney 1st 7h30 second 4hrs,support
553566115969105920,@ abc,support
553566214174556160,prayforparis “ @ abc breaking two hostage situation france linked paris prosecutor say ”,support
553567072114839553,@ abc time ban religion,comment
553567980354031616,@ abc of course fear best sold bundle,support
553566026030272512,breaking two hostage situation france linked paris prosecutor say,support
552846396106502144,horrible “ @ thei100 charlie hebdo shooting latest 12 dead gunman still large,comment
552806033585090560,@ thei100 @ independent reader love muslim multiculturalism look forward uk soon,comment
552808630022840320,@ williamdfoster9 @ thei100 @ independent dont,query
552803445711708160,dua belas rt @ thei100 charlie hebdo shooting latest 12 dead gunman still large,support
552804023389392896,@ thei100 @ independent fucker thinking gta heist mission,comment
552804298870910977,paris terrorist attack “ @ thei100 charlie hebdo shooting latest12 deadampgunmen still large,support
552804602702475265,@ thei100 @ karachiet good,comment
552802654641225728,charlie hebdo shooting latest 12 dead gunman still large,support
552792048173334528,@ cnni prayer sent,comment
552792212056993792,@ cnni,support
552791567401238529,@ cnni 11 died,deny
552791830476386306,@ cnni how could happen france pretty restrictive gun law,comment
552792656552939523,@ cnni 11 9 journalist 2 policeman killed 5 injured moreover witness affirm said were gonna avenge prophet,support
552794765331144705,@ cnni headlesschookìmpersonatingghekowithnotail gotaway oh unlesthecatateit anyway im stil last withonly 5beetles,comment
552793325733183488,@ cnni hear good new like people living peace hmmmmkilling every day,comment
552793021256056833,@ simmonsbart @ cnni indeed illegal traffic still exist gunfight rare hard district,comment
552795629768814592,“ @ cnni breaking at least 10 killed shooting french satirical newspaper charlie hebdo paris prosecutor office say,support
552792564554678272,@ cnni a person killed son amp daughter bcz authority neglected right social security benefit,deny
552792980658987009,“ @ cnni at least 10 killed shooting french satirical newspaper charlie hebdo paris prosecutor office say,support
552792555944153088,@ cnni omgwhat world turning,deny
552925665293778945,@ sh8knknotsterd @ cnni thank,comment
552792055122886656,@ cnni 11 killed,deny
552796152295219200,@ cnni curly wurlys much nicer half avocado dont u think,support
552792023078825984,@ cnni oh gosh,support
552795069691232258,@ cnni may god mercy world not france time killing,comment
552791516360765440,@ cnni 11 killed,comment
552826438798172160,@ jayanthkumarak @ cnni sad sad day,comment
552792955052761088,@ cnni actually wasnt cat present 2me floping like aflipperedfish spatonitandthrewitinthegardenbed,comment
552794023258099713,@ cnni @ ndtv @ bbcbreaking sad indeed,comment
552794111447941121,@ cnni oh antiterrorist plan put highest level part drama happening,support
552791196247269378,breaking at least 10 killed shooting french satirical newspaper charlie hebdo paris prosecutor office say,support
553539103879200769,good lord crisis france spreadingprayers hostage @ afp @ imsabbah,comment
553535415073132544,@ afp 5 hostage including woman child,comment
553535581586993152,“ @ afp breaking gunman policewoman killing suspected new paris hostagetaking source ” source please,support
553535440821575682,vincennes montrouge rt “ @ afp breaking gunman policewoman killing suspected new paris hostagetaking source ”,comment
553535353790152705,@ afp give source please,query
553534838880608256,breaking gunman policewoman killing suspected new paris hostagetaking source,support
553505379079159808,@ cnni but know theyre muslim we cant talk gfy,comment
553513937246097408,@ cnni good some assistance please messieurs les gendarmes,comment
553506555250106368,@ cnni problem million want help let hostage free first parisattack,comment
553506956686532608,“ @ cnni suspects charliehebdo attack spoke police phone said wanted die martyr say mp,comment
553824308959928320,@ cnni ok,comment
553511231735099392,@ cnni thy wil bcum satan aftr death kep drmng abt martdm amp abt thse 72 virgin n heavn n india mde mny trrorsts satan n kashmir,support
553508940634673152,@ cnni chaiby claiming innocent life thats really awkward,comment
553620764516429825,@ cnni never,comment
553703181440786435,@ snowytristan hi betty you australia,query
553689869810409473,@ cnni that really want another way would shame,comment
