id,text,label
580319878328020992,RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580326288885420032,@MissWitch2310 then don't panic. You can always sail if you like ;),comment
580325778207932416,@MissWitch2310 @BBCBreaking millions of flights happen everyday. This is only one.,comment
580319546592112640,@BBCBreaking @BBCNews @CharlieHorlock @max_kretzschmar,comment
580410281018413056,"«ok,Good.:);)@Granabanana <EMOJIS> @MissWitch2310¤@BBCBreaking",comment
580319644013170688,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580322377927692288,#BBC says 142 passengers &amp; 6 crew @93wibc RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580320057017896961,RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580321858014298112,@BBCBreaking omg,support
580338252361629697,"@LoveNotH81 @verylastone Yes, it is.  <EMOJIS>  Sounds like there are no survivors.",comment
580320982260387840,RT: @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580320280607920128,I’m getting more skeptical of flying. RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,comment
580337829638598656,@verylastone @dorome80 my heart is with the loved ones  <EMOJIS> ,comment
580319644218687488,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK>  flying today and THIS is not what I see :/,deny
580320203474542592,"RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> 
#jwave #radiko",support
580320979995508737,"“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> 

Oh Jeez, no!!!",support
580321716838100992,#BreakingNews “@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK>  #BREAKING #planecrash,support
580321698450399232,RT “@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580325939273424896,@Granabanana I do know that!,support
580319622521442304,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK>  another plane crash.. Oh God.,comment
580320708376461312,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK>  @CLawtown @pruesiemsgluess,support
580337664471265280,. @LoveNotH81 @dorome80 Just heard: No survivors  <EMOJIS> ,comment
580326388110114816,@Granabanana Not to Amsterdam! Itl take too long.,comment
580320961439887360,RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580321760735711232,Yikes :( RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580319078155468800,Germanwings Airbus A320 crashes in French Alps near Digne  <LINK> ,support
580332597919776768,@thatjohn @RunwayGirl They made that call in French?,comment
580346271547920384,@1CParsons @thatjohn No 'Pan Pan' call is universal,comment
580332179072393217,@thatjohn what are the implications of this? @RAeSTimR,query
580338878915190784,@thatjohn is that unusual?,query
580333630913933312,@thatjohn @planefinder why would they say urgence in lieu of mayday which is standard ?,query
580334044774326272,"@cobaltjacket @thatjohn @RunwayGirl Lots of radio protocol is French... Mayday is M'aidez. Urgence, pan-pan, ""see-lonce"" etc.",comment
580332722306084864,@thatjohn @Holbornlolz Mayday is a call for urgent assistance. (M'aidez). Not a lot of help for a plane hurtling towards the floor.,comment
580348442318381056,@RAeSTimR @thatjohn Ahh.. I was always taught it was a UK only thing; and having done only limited flying abroad never tested that!,comment
580338850951639044,"@Fedupwithclowns @thatjohn @RunwayGirl Roger. Just seems odd given most comms are in English. Doesn't make it wrong, of course.",comment
580339782213083137,"@cobaltjacket @thatjohn @RunwayGirl Just historic. Also hard to confuse with other words, so clear for the listener.",comment
580345889744654337,@thatjohn @RAeSTimR Is that roughly equivalent to our 'Pan Pan' call it priority I assume?,support
580333696596738050,@thatjohn @gerrylynch mayday is French!,comment
580331561398108160,"1047 call: DGAC source says pilots called «urgence, urgence» (“emergency, emergency”), as opposed to a mayday call or 7700 squawk. #4U9525",support
580323060533764097,Germanwings passenger plane crashes in France:  <LINK> ,support
580338933495570432,"@LucyHockingsBBC @BBCWorld we are just ""crew"" to you??? Four flight attendants &amp; two pilots all with families &amp; friends. WE COUNT, TOO!",comment
580321156508577792,Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,support
581573165492523008,@USATODAY @khjelmgaard #AndreasLubitz #GermanWings #A320 #DrEd #splitup with #girlfriend one day before crash  <LINK> ,comment
581389712063008768,@USATODAY @khjelmgaard Him and millions of others no doubt but WHAT tipped him six years later to commit such an atrocious act??,query
581389448908300288,"@USATODAY Col @OliverNorthFNC, military like you &amp; Gens J Keane have to say to Obama: ""You have to bomb the Iran's nuclear facilities.""",comment
582205500709867520,@USATODAY @khjelmgaard Sure #GermanWings CoPilot #AndreasLubitz #NewMotive #DeadVisitorWalking #DrEd  <LINK> ,comment
581573267829342208,"@USATODAY @khjelmgaard 
 #A320 #PilotsNoFlyNoseDoors  <LINK>  #OffCourse #Barcelona2Dusseldorf #DrEd  <LINK> ",comment
581574401411457024,@EdWardMDBlog @USATODAY @khjelmgaard all rumors.not confirmed at all,deny
581575879928590336,@tinkalee_12 @USATODAY @khjelmgaard My 2nd source is confirm 4 me French media is reporting 2fer Unverified #DrEd  <LINK> ,comment
582048059606994944,@USATODAY @khjelmgaard ers a link to prove @AndreasLubitz27 intentionally set out to kill  <LINK> ,comment
581576082362478595,@tinkalee_12 @USATODAY @khjelmgaard #F4Phantom #crash #500mph #hit #ConcreteWall #DrEd  <LINK>  From  <LINK> ,comment
581501991005863936,@USATODAY best follow I ever did,comment
581386094337474560,RT @khjelmgaard: German media reporting #AndreasLubitz had a 'serious depressive episode' six years ago  <LINK>  #Germanwings,support
581298086246395904,"@ShamNaarai @AnewTrackrecord Yup. I'm not trying tobe Islamophobic, but would anyone put their kid on a plane with a muslim pilot?",comment
581338469496041472,@daxtonbrown Dont u have anything better to do? What a laughing stock,comment
581313996940296192,@daxtonbrown GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’?  <LINK> ,deny
581440515834413056,@daxtonbrown @ItsJustJill. It took long enough to admit this. Who was holding it back?,support
581420137724530688,@raterosie @daxtonbrown @ShamNaarai @AnewTrackrecord that pilot attended mosques in Germany - religion of peace strikes again,comment
581314247738687488,"@daxtonbrown ""recent Muslim convert"". Like ComDem ""true believer"". Headshake. God Help US all my friend.",comment
581299530517192705,@daxtonbrown @AnewTrackrecord @ShamNaarai I wouldn't put anyone on a bus with a muslim driver much less a plane.,support
581300449237667840,@daxtonbrown @ShamNaarai @AnewTrackrecord a muslim convert? You start these lies.I hope he rots in his hell and you in a prison one if lying,deny
581299394340880384,"@daxtonbrown @ShamNaarai @AnewTrackrecord no, nor a two men one.",comment
581438559401410560,".@daxtonbrown @ItsJustJill Maybe it will be referred to as ""workplace violence"" since he was at work when he did it.",comment
581295807346900992,"@daxtonbrown @AnewTrackrecord If TRUE, then we are late in taking conscience of the magnitude of evil brooding upon the civilised world.",comment
581295555281747968,@daxtonbrown @AnewTrackrecord NOOOO,comment
581307953950527488,"@daxtonbrown The question should be,"" Should any country other than muslim countries hire muslim pilots?""   @AnewTrackrecord @ShamNaarai",comment
581333436473868288,"@daxtonbrown @Welsh58 @ShamNaarai @AnewTrackrecord 
How would you know the pilot was Muslim?",deny
581454776740773888,@Robs_tweeting @daxtonbrown @ShamNaarai @AnewTrackrecord how do you know?,query
581294486472421376,@daxtonbrown Can any Muslim be trusted.  The Obama administration is full of them.,comment
581293286268129280,GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT. Can any muslim be trusted near an airplane now?,support
580390811197665280,@AJENews @germanwings yes indeed :-(.,support
581219554912800768,@AJENews @germanwings was the co-pilot Christian - since no ones calling this a terrorist act!,comment
580322453928431617,German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings  <LINK> ,support
580364951367200770,MT “@BBCBreaking: #Germanwings: 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps  <LINK> ,support
580419652792279040,@davis1087 @BBCBreaking All I can say is that we MUST support Israel &amp; the Jews.,comment
580422272575533056,@Larryputt @BBCBreaking assholes,comment
580358103255879680,@_icla_ @BBCBreaking In this case for Germany and Spain as well...:-(,comment
580358531850866688,"@KatjaSherlocked I know I know.. :'( I had added 'and Europe', but then deleted it. Didn't want to sound too doomed.....",comment
580351508971200512,@BBCBreaking It's been a rotten year for France so far...,comment
580353327470247936,@BBCBreaking @BBCWorld What he couldn't be driven?,comment
580351698545319937,"@BBCBreaking victims from Catalonia, Spain and Germany please correct your information.",comment
580421457974566912,@BBCBreaking @claudiapapo What Does He Know That We Don't?  <LINK> ,comment
580348826835394560,"Sad news ""@BBCBreaking: #Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board #4U9525 when it crashed  <LINK> ",comment
580360979998900224,@BBCBreaking @CSWrite2Inspire,comment
580419288441491457,@BBCBreaking Pray for the grieving families.  <EMOJIS> ,query
580349775280738304,"Have mercy My heart breaks RT @BBCBreaking #Germanwings confirm 144 ppl &amp; 6 crew on FLT #4U9525 crash in French Alps 
 <LINK> ",query
580355004294250496,“@BBCBreaking: King Felipe VI of Spain cancels state visit to France after #Germanwings crash  <LINK>   <LINK> ,comment
580354381578522625,King Felipe VI of Spain cancels state visit to France after #Germanwings crash  <LINK>   <LINK>  | @BBCBreaking,comment
580348238705741824,@BBCBreaking May they RIP.. So many planes crashing! What's going on??,comment
580349875851784192,"Victims of #Germanwings crash were most likely from Spain, Germany &amp; Turkey, says French President Hollande  <LINK> ",support
580350715408859136,"RT @BBCBreaking Victims of #Germanwings crash were most likely from Spain, Germany &amp; Turkey, says President Hollande  <LINK> ",comment
580350976026112000,King Felipe VI of Spain cancels state visit to France after #Germanwings crash  <LINK>   <LINK> ,comment
580418932152102912,"@_icla_ @BBCBreaking This is sadly true...Support Israel, the apple of God's eye. #PJNET #CCOT #wakeupnow WORLD! #WakeUpAmerica John 3:16-17",support
580422091155095552,@Larryputt @BBCBreaking @claudiapapo OF COURSE OBAMA LUCKS OUT AGAIN. PLANE CRASH TAKES FOCUS OFF IRAN DEADLINE TODAY.,comment
580348081100734464,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps  <LINK> ",support
580339386262380544,@AirSmolik my thoughts exactly. rate is not unusual but surely crew were aware of where they were &amp; terrain... this'll be interesting.,support
580332626541694976,@AirSmolik Im thinking structurql failure - qnd then depressure etc cockpit window etc ? Trqgique,support
580357944815972353,"@AirSmolik EMERG DESC, set FL68, started descent and lost consciousness before able to set higher ALT? Seems likely...",comment
580335390197981184,@AirSmolik @abundare78 would point to a cabin depressurisation,comment
580333762677997569,@AirSmolik pilots may have been suffering a Hypoxie,comment
580332339055726592,@AirSmolik Only entered FL380 for a few mins prior too. So sad.,comment
580332678274240512,@AirSmolik And apperently no turn to avoid terrain. Straight ahead into the mountains.,support
580332419871539200,"@AirSmolik but at a controlled speed (unless readings were out), which makes it even more bizarre. I hope they find the real answers soon",comment
580332487819165696,@AirSmolik descent rate is not that unusual.,comment
580332109782466561,#4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,comment
581506195304775681,@jjauthor @gatewaypundit MSM refuses to say muslim. Just a mental case. As are all muslim/jihads.,support
581478014531203072,@jjauthor @gatewaypundit Isn't Islam a wonderfully peaceful religion? I wonder how Iran will do with all of the peaceful centrifuges O gave?,query
581473546200707073,@jjauthor @gatewaypundit i knew that scarf he was wearing in that photo meant trouble!,support
581473799398359040,@jjauthor @gatewaypundit. I knew it! Those crazy bastards are the only ones evil enough to do shit like that!,comment
581474582302949376,@jjauthor @gatewaypundit Hmmm.Doesn't pundit mean joke? I haven't seen this on news.,support
581482916645076993,@jjauthor @DesireeAaron @gatewaypundit this is not a surprise.,comment
581473088249958400,GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’?  <LINK>  via @gatewaypundit,support
580486138378452992,@tseymat @euronews condolences to the families! My prayers are with them!,support
580337316687794176,"@tseymat BREAKING - Germanwings plane crashes in France, up to 150 believed dead
 <LINK> ",support
580340509664739328,I am flying with @germanwings in 2 weeks!!! SO FUCKING SCARED“@tseymat:no survivors in the #Germanwings #A320 crash.  <LINK> ,comment
580333909008871424,French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash.  <LINK> ,support
580344945610870785,"“@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead  <LINK>   <EMOJIS> ",comment
580333435287265280," <EMOJIS>  “@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead  <LINK> ",comment
580327894674579456,"“@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead  <LINK>  sigh airbus.",comment
580324027715063808,"JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead  <LINK> ",support
581049811757076480,@henkvaness Andreas Lubitz FB profile removed,comment
581050539003277312,@henkvaness Source of info?,query
581054221086285824,@henkvaness where did you hear that?,query
581047170637381632,Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet. #germanwings,support
580884146962046977,@BuzzFeedNews that's suspicious!,comment
580883298316062720,@BuzzFeedNews doesn't mention if it's the co-pilot in the report.,support
580954643028697088,@rshak8 @BuzzFeedNews My thought too! Question is then if his motives where his own or something else?,comment
580954155092549632,@buzzfeednews This sounds like pilot suicide.,support
580883004945395712,@BuzzFeedNews Suicide mission?  That's crazy stuff.,comment
580882341880446977,Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash  <LINK>  #Germanwings  <LINK> ,support
521371742942797825,@LuigiLouco999 @FootballcomEN DEUS E MAIS E SEROO ISSO?,comment
521367905062379521,Yeah it's sad when your family gets it. Idiot. “@AyyBant: @LobittaT @FootballcomEN  <LINK>  he has its so sad”,deny
521356252740608001,Umdlali webhola vele RT @FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ,comment
521355922724388865,@FootballcomEN how would someone start such a bizarre rumour about Essien?Human beings are heartless,deny
521352186949672960,@FootballcomEN rah,comment
521353020484096001,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK>  @LewisLowe1,support
521353434881327104,@JoeDavey7 @FootballcomEN fs Joe  <EMOJIS> ,comment
521351752734769152,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK>  unconfirmed.....,comment
521349366037356544,"@FootballcomEN if it is unconfirmed, why do you tweet it?",query
521356894343294976,Ok “@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ,comment
521364652522225665,"@FootballcomEN This is not funny, people are dying from this. You should be ashamed of yourself.",comment
521368940669583360,@AyyBant @FootballcomEN Fuck off. You're an attention seeking cunt.,comment
521350130851921921,@FootballcomEN MEU DEUS OLHA ISSO @MikellySuarez,comment
521352678283444224, <EMOJIS> “@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ,comment
521368022880378882,@LobittaT @FootballcomEN my family are not african. Denied.,comment
521366121484918785,"@ohlozzie @FootballcomEN Who mentioned it being funny? 'UNCONFIRMED reports'.... to translate: 'it might not be true, but...'",deny
521367512551002112,@LuigiLouco999 @FootballcomEN O QUE TEM O MEU HOMEM??,comment
521350466647891968,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK>   <EMOJIS> ,comment
521349434719076352,"Stop it! Hope you get Ebola, you utter twat “@FootballcomEN: Unconfirmed reports claim Essien has contracted Ebola.  <LINK> ",comment
521351041154289665,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK>   <EMOJIS> ,comment
521367394108071936,@LobittaT @FootballcomEN  <LINK>  he has its so sad,support
521352738891132929,"What? ""@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ",comment
521352500604309506,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ,comment
521371539082858496,@MikellySuarez @FootballcomEN ele tá com ebola,comment
521346721226711040,Unconfirmed reports claim that Michael Essien has contracted Ebola.  <LINK> ,support
521468392620834817,@FutbolLife @blayrobert @Carlosisking7,comment
521378427681898498,Glad to hear this is just a rumour. Disgusting whoever made this up. Apologies to @MichaelEssien and for any offence caused.,deny
521371350934761472,@FutbolLife no he hasn't. The man himself confirmed not true @MichaelEssien,deny
521360786409943041,@FutbolLife @TransferSelect no he hasn't,deny
521376439099465728,"“@FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael.  <LINK> 

Fuck off <EMOJIS> ",comment
521373767130710016,“@FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times]  <LINK> ,support
521468848466591744,@Gonzoradlife @FutbolLife @Carlosisking7 woah wtf  <EMOJIS> ,comment
521368262010224640,“@FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times]  <LINK> ,support
521360486387175424,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times]  <LINK> ,support
553543395717550080,@FoxNews @Machma7Machos the terrorists need empathy send them to Harvard University,comment
553487414409564160,"@FoxNews you are apparently not paying attention.  Sky News is showing GIGN Aircraft in the sky, it's safe to say there is a hostage...",deny
553487881113989120,"@FoxNews #JeSuisCharlie
#UnsucessfulFrancePolice
#DammartinEnGoele 
#CharlieHebdo 
#incompetentFrancePolice
#parisburning 20 Dead,2 injured",support
553487150550089728,“@FoxNews: BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.” oh dear.,comment
553486598328041472,@FoxNews French Police have closed Charles de Gaulle airport flights being diverted airport is near Dammartin-en-Goel  <LINK> ,comment
553486812787007488,@FoxNews These guys aren't getting away from the GIGN.,comment
553487052776693761,"@FoxNews  #JeSuisCharlie
#UnsucessfulFrancePolice
#DammartinEnGoele 
#CharlieHebdo 
#Reuters 
#incompetentFrancePolice
#parisisburning",comment
553486913970397186,"@FoxNews 
Why did they even exist? Everyone seem to know all about their dirt!",comment
553486439129038848,BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.,support
552988724288827395,"+1 | @tmpear : ""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy.  <LINK> ",support
552982992248123393,Beautiful: MT @tmpear courtesy of Banksy. #JeSuisCharlie  <LINK>  #France,comment
553199352060325888,@tmpear @HenryEChang It is brilliant but it is not by Banksy its by @LucilleClerc,support
552978099357237248,"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie  <LINK> ",support
552785877748158464,"Nowhere is safe anymore? ""@independent",support
552788073340489728,@Independent why does one feel that this may have something to so with freedom of speech -  <LINK> ,comment
552785851655393281,@Independent How dreadful.,support
552785375161499649,BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo  <LINK> ,support
553567997835882496,@LiiamPrice @genlady9 @RT_com dont waste time with A Hindu laim price ...they eat shit and urine of animals and spread Hates in world,comment
553549946725875712,@RT_com Well done. This kind of information is important to remain secret for the sake of the safety of the hostages!,support
553555102423089152,"Yeah, that's going to happen! MT @RT_com: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting",support
553551171802382336,@genlady9 @RT_com Two wrongs won't suddenly become right and two tragedies can never be compared - neither by quantity nor by quality.,comment
553581318630821888,"@RT_com Nothing excuses the murder of innocent people, whether it is these poor hostages in France or civilians in Gaza.",comment
553574442014875648,@RT_com We all heard of Mexican standoff. This is French version of it,comment
553584470264410113,@RT_com where's Eddy Caplan when you need him,comment
553550346195574784,@RT_com What a fucking nightmare,comment
553552662088937472,@Twigolet @RT_com On the face of it that's unusual because Islamic terrorists are usually suicidal. So I suspect it's a deliberately 1/2,comment
553555141731700737,@RT_com @Furiousnurse When will countries &amp; the decent Ppl w/in realize MOSLEMS all follow Koran. Which means our death. Deport the bastards,comment
553574968563625985,Who buys Kosher? MT @RT_com: BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers.,support
553550482925715458,@genlady9 @RT_com Right a tradgedy happening in France and you post this. This is the reason the world hates Islam.,comment
553555095317929985,"@FergusMason1 @RT_com yes, it's certainly an indicator of how that ones going to pan out.",comment
553551156081745920,@LiiamPrice @RT_com if u can see well the first picture is about Paris attack and it's hash tag is the one stop killing innocent ppl <EMOJIS> ,comment
553552734935601152,"@Twigolet @RT_com 2/2 impossible demand to ""justify"" a massacre when it's refused.",comment
553550998497918976,@genlady9 @RT_com fuck you sarracen and stop islamization,comment
553551562732470272,"“@RT_com: UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting"" &lt;-- :(",comment
553550000584540160,"@RT_com 
#StopKillingInnocentPeople
#FreePalestine
#freeBurma
#FreeSyria 
#FreeKashmir
 <LINK> ",comment
553573995858382849,BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers  <LINK> ,comment
553574899302670337,@RT_com huh he doesn't even know who killed the journalists he's trying to get media coverage just kill him,comment
553575543757471744,@RT_com Mohammed is that Guy who promotes murdering women+children in the name of Peace....,comment
553549686129561600,UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports  <LINK> ,support
552810800164139008,@seb746138 @USATODAY @AP seb746138 SEE that -&gt;  <LINK> ,comment
552819464711184384,@USATODAY @AP :( #justice,deny
552825292184514561,"@USATODAY @AP
* US Citizens!!
2015:Fbruary 5. health insurance deadline
ObamaCare Register and
Go to the hospital to get sick,your health!!",deny
552808047643729920,"“@USATODAY: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting:  <LINK>  (AP)  <LINK> ",support
552807298192510977,"“@USATODAY: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story:  <LINK>  (AP) Islam as usual.",support
552812110678196224,"@USATODAY @usmanmanzoor @AP Very sad.

Amazing QTablet
 <LINK> ",comment
552905510039465985,@USATODAY @AP Why Muslims killed Non-muslims ? Why Muslims are not afraid of Mighty God? Why god of muslims is cruel and say Kill Infidel?,support
552808137737383936,"@USATODAY @GovtsTheProblem @AP And Francistan will just roll over and do nothing. French Jews, get out while you can!",support
552807311191048193,@USATODAY the drawer Cabu was killed during the attack,support
552823438457311232,"@USATODAY @AP
 US Citizens!!
2015:Fbruary 5. health insurance deadline
ObamaCare Register and
Go to the hospital to get sick,your health!!",deny
552812322075729920,@USATODAY @12News @AP This is not about political correctness. These medieval assholes want to destroy fee speech &amp; western values: War.,deny
552810796884189184,"@USATODAY @AP in deaths, there are 4 of more french illustrators! cabu, wolinsky, charb and tignous",deny
552806757672964097,"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story:  <LINK>  (AP)  <LINK> ",support
553545546947104768,"@FoxNews @AFP ""AlQuieda is on the run"" ""ISIS is a JV team"". Oh wait......",support
553544568130768897,@FoxNews @AFP awesome!!!,support
553557332261490688,“@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK>  when will the craziness end?  <EMOJIS> ,support
554305263046754305,@FoxNews @AFP Keep Rising up against them #paris. #godspeed protection  <EMOJIS> ,comment
553550704888279041,@FoxNews @AFP Now if only the citizens had a way to protect themselves. Like...oh I don't know...a weapon? Victor or Victim!,comment
553544746430652416,@FoxNews @AFP Oh my god..those terrorists are awful.,comment
553560398365212672,okiee time for me to leave paris now RT @FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK> ,comment
553555098157060097,"@FoxNews @AFP  Radicalism must NOT be tolerated. Deport or Shoot, before they shoot you. NO Trials Or Justice,  for they do NOT know it.",comment
553549302187192320,@FoxNews @AFP  <LINK> ,support
553550518531141632,@FoxNews Cowards!!!,deny
553544735131201536,"""@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK>  @am640Oakley",support
553545985624784896,Cc @MeatSauce1 @PowerTripKFAN @CoryCove “@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK> ,support
553545099905601536,RT @FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK> ,support
553546195772407808,“@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK>  Peace strikes again...,support
553544252563935234,BREAKING: At least 2 killed in #Paris hostage situation via @AFP  <LINK> ,support
553023430443167746,.@tonyjdell @No_Idteaots @JeffersonObama thank you for making it easy for me to spot you and block you. Bye,deny
553011245737992193,"@No_Idteaots @Mama4Obama1 @JeffersonObama  Yeah, chopping heads off, and if they ain't doing the chopping they're cheering.",comment
552996575396765696,@Mama4Obama1 @JeffersonObama Someone should send that to Chris Matthews who acted as if all Muslims in France were terrorists,comment
553004470440058881,@Mama4Obama1 @CAFalk @JeffersonObama R.I.P.,comment
553042679412436992,.@Mama4Obama1 @JeffersonObama  <EMOJIS>  #JeSuisMusselman #JeSuisCharlie,comment
553009820409024512,@tonyjdell @Mama4Obama1 @JeffersonObama I'll give you that.,support
553010394327834625,@No_Idteaots @Mama4Obama1 @JeffersonObama  Muslims have been given opportunity to reform and they refuse to do it.Where are the 1 billion.,comment
553009507186393088,@No_Idteaots @Mama4Obama1 @JeffersonObama I slammed Islam not the people. They need reformation and the lack of movement shows no interest.,comment
553010804069781505,@tonyjdell @Mama4Obama1 @JeffersonObama worldwide,comment
552997646076739585,"@Mama4Obama1 @JeffersonObama His filmed death, was an barbaric act of terror!",comment
553008182050947072,@tonyjdell @Mama4Obama1 @JeffersonObama Islamaphobe,comment
553005429492445184,@Mama4Obama1 @No_Idteaots @JeffersonObama  I'm not buying the bullshit that there's good Muslims. The Islamic religion is fucking  evil.,comment
553008784692756480,"@tonyjdell @Mama4Obama1 @JeffersonObama I'm not a religious person either, but u slammed 1 billion ppl. All fanaticism is evil.",comment
553023915963191296,"@tonyjdell @No_Idteaots @JeffersonObama Seriously, ""they've been given a chance to reform"" Most idiotic bullshit.glad I blocked this joke.",comment
553008434627362816,"@No_Idteaots @Mama4Obama1 @JeffersonObama  not really, just pissed off. I'm against all religion.",comment
552996335319007233,"RT @JeffersonObama: R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack  <LINK> ",support
553588165408473088,"@France24_en @Sonia_Dridi For the record this pic. is the other hostage site, the CharlieHebdo murderers were taken outside Paris: Dammartin",comment
553587250232311810,@France24_en good,comment
553591222456291328,"@ensowi @France24_en Yes, but think it was too dangerous.",support
553757432455770112,"@Troy_Johnson @France24_en. Did they get those"" BOYS ""who lashed oUt against  the C.H. artist?",comment
553587662658207745,@CzechTV “@France24_en: #BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources)  <LINK>  http,support
553591055783051264,@France24_en @JulianeMeyerK bad. They should have been captured alive for a proper trial.,support
553589974369845248,@France24_en @SkidWillie Great News!!! Take no prisoners. These bastards need to be exterminated on sight,comment
553594257593106432,@France24_en  <LINK> ,comment
553590837666656257,@France24_en @lsferguson sweet they are finally with Allah,comment
553589683402579968,@France24_en: Both Charlie Hebdo suspects killed as police storm building (police sources)  <LINK>   <LINK>  #FB,support
553587367983194113,@France24_en @slone Great job!!,support
553586897168392192,#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources)  <LINK>   <LINK> ,support
553536361786277888,“@FRANCE24: #BREAKING - At least five hostages in Paris kosher supermarket: (AFP)  <LINK>  #Vincennes  <LINK> ,comment
